Bot,Simulation,q,Time Step,Result
Bot4,90,0.90,13,No path to the goal available
Bot1,91,0.90,23,Bot got caught in fire
Bot2,91,0.90,24,Bot got caught in fire along path
Bot3,91,0.90,23,Bot got caught in fire along path
Bot4,91,0.90,20,No path to the goal available
Bot1,92,0.90,37,Bot got caught in fire
Bot2,92,0.90,37,Bot got caught in fire along path
Bot3,92,0.90,37,Bot got caught in fire along path
Bot4,92,0.90,46,No path to the goal available
Bot1,93,0.90,46,Success
Bot2,93,0.90,48,Success
Bot3,93,0.90,46,Success
Bot4,93,0.90,46,Success
Bot1,94,0.90,15,Success
Bot2,94,0.90,15,Success
Bot3,94,0.90,15,Success
Bot4,94,0.90,15,Success
Bot1,95,0.90,32,Success
Bot2,95,0.90,32,Success
Bot3,95,0.90,32,Success
Bot4,95,0.90,32,Success
Bot1,96,0.90,18,Bot got caught in fire
Bot2,96,0.90,19,Bot got caught in fire along path
Bot3,96,0.90,18,Bot got caught in fire along path
Bot4,96,0.90,10,No path to the goal available
Bot1,97,0.90,28,Success
Bot2,97,0.90,28,Success
Bot3,97,0.90,28,Success
Bot4,97,0.90,28,Success
Bot1,98,0.90,22,Bot got caught in fire
Bot2,98,0.90,22,Bot got caught in fire along path
Bot3,98,0.90,22,Bot got caught in fire along path
Bot4,98,0.90,30,No path to the goal available
Bot1,99,0.90,31,Success
Bot2,99,0.90,33,Success
Bot3,99,0.90,31,Success
Bot4,99,0.90,31,Success
Bot1,100,0.90,17,Bot got caught in fire
Bot2,100,0.90,16,Bot got caught in fire along path
Bot3,100,0.90,16,Bot got caught in fire along path
Bot4,100,0.90,18,No path to the goal available
Bot1,1,1.00,11,Bot got caught in fire
Bot2,1,1.00,13,Bot got caught in fire along path
Bot3,1,1.00,13,Bot got caught in fire along path
Bot4,1,1.00,35,No path to the goal available
Bot1,2,1.00,25,Bot got caught in fire
Bot2,2,1.00,21,Bot got caught in fire along path
Bot3,2,1.00,21,Bot got caught in fire along path
Bot4,2,1.00,24,No path to the goal available
Bot1,3,1.00,20,Success
Bot2,3,1.00,20,Success
Bot3,3,1.00,20,Success
Bot4,3,1.00,20,Success
Bot1,4,1.00,26,Success
Bot2,4,1.00,26,Success
Bot3,4,1.00,26,Success
Bot4,4,1.00,26,Success
Bot1,5,1.00,17,Bot got caught in fire
Bot2,5,1.00,17,Bot got caught in fire along path
Bot3,5,1.00,17,Bot got caught in fire along path
Bot4,5,1.00,13,No path to the goal available
Bot1,6,1.00,10,Bot got caught in fire
Bot2,6,1.00,10,Bot got caught in fire along path
Bot3,6,1.00,10,Bot got caught in fire along path
Bot4,6,1.00,21,No path to the goal available
Bot1,7,1.00,8,Bot got caught in fire
Bot2,7,1.00,4,Bot got caught in fire along path
Bot3,7,1.00,8,Bot got caught in fire along path
Bot4,7,1.00,32,No path to the goal available
Bot1,8,1.00,32,Success
Bot2,8,1.00,18,Bot got caught in fire along path
Bot3,8,1.00,18,Bot got caught in fire along path
Bot4,8,1.00,31,No path to the goal available
Bot1,9,1.00,18,Success
Bot2,9,1.00,18,Success
Bot3,9,1.00,18,Success
Bot4,9,1.00,18,Success
Bot1,10,1.00,15,Success
Bot2,10,1.00,17,Success
Bot3,10,1.00,15,Success
Bot4,10,1.00,15,Success
Bot1,11,1.00,17,Success
Bot2,11,1.00,17,Success
Bot3,11,1.00,17,Success
Bot4,11,1.00,17,Success
Bot1,12,1.00,21,Success
Bot2,12,1.00,21,Success
Bot3,12,1.00,21,Success
Bot4,12,1.00,21,Success
Bot1,13,1.00,29,Bot got caught in fire
Bot2,13,1.00,28,Bot got caught in fire along path
Bot3,13,1.00,29,Bot got caught in fire along path
Bot4,13,1.00,40,No path to the goal available
Bot1,14,1.00,29,Success
Bot2,14,1.00,31,Success
Bot3,14,1.00,29,Success
Bot4,14,1.00,29,Success
Bot1,15,1.00,16,Success
Bot2,15,1.00,16,Success
Bot3,15,1.00,16,Success
Bot4,15,1.00,16,Success
Bot1,16,1.00,13,Success
Bot2,16,1.00,13,Success
Bot3,16,1.00,13,Success
Bot4,16,1.00,13,Success
Bot1,17,1.00,21,Success
Bot2,17,1.00,21,Success
Bot3,17,1.00,21,Success
Bot4,17,1.00,21,Success
Bot1,18,1.00,21,Success
Bot2,18,1.00,21,Success
Bot3,18,1.00,21,Success
Bot4,18,1.00,21,Success
Bot1,19,1.00,5,Success
Bot2,19,1.00,5,Success
Bot3,19,1.00,5,Success
Bot4,19,1.00,5,Success
Bot1,20,1.00,16,Bot got caught in fire
Bot2,20,1.00,16,Bot got caught in fire along path
Bot3,20,1.00,16,Bot got caught in fire along path
Bot4,20,1.00,3,No path to the goal available
Bot1,21,1.00,21,Success
Bot2,21,1.00,21,Success
Bot3,21,1.00,21,Success
Bot4,21,1.00,21,Success
Bot1,22,1.00,21,Success
Bot2,22,1.00,21,Success
Bot3,22,1.00,21,Success
Bot4,22,1.00,21,Success
Bot1,23,1.00,10,Bot got caught in fire
Bot2,23,1.00,10,Bot got caught in fire along path
Bot3,23,1.00,10,Bot got caught in fire along path
Bot4,23,1.00,13,No path to the goal available
Bot1,24,1.00,17,Success
Bot2,24,1.00,17,Success
Bot3,24,1.00,17,Success
Bot4,24,1.00,17,Success
Bot1,25,1.00,33,Success
Bot2,25,1.00,33,Success
Bot3,25,1.00,33,Success
Bot4,25,1.00,33,Success
Bot1,26,1.00,28,Bot got caught in fire
Bot2,26,1.00,4,Bot got caught in fire along path
Bot3,26,1.00,4,Bot got caught in fire along path
Bot4,26,1.00,32,No path to the goal available
Bot1,27,1.00,17,Bot got caught in fire
Bot2,27,1.00,17,Bot got caught in fire along path
Bot3,27,1.00,17,Bot got caught in fire along path
Bot4,27,1.00,28,No path to the goal available
Bot1,28,1.00,19,Success
Bot2,28,1.00,19,Success
Bot3,28,1.00,19,Success
Bot4,28,1.00,19,Success
Bot1,29,1.00,36,Bot got caught in fire
Bot2,29,1.00,36,Bot got caught in fire along path
Bot3,29,1.00,36,Bot got caught in fire along path
Bot4,29,1.00,47,No path to the goal available
Bot1,30,1.00,19,Success
Bot2,30,1.00,19,Success
Bot3,30,1.00,19,Success
Bot4,30,1.00,19,Success
Bot1,31,1.00,23,Bot got caught in fire
Bot2,31,1.00,23,Bot got caught in fire along path
Bot3,31,1.00,23,Bot got caught in fire along path
Bot4,31,1.00,22,No path to the goal available
Bot1,32,1.00,7,Success
Bot2,32,1.00,7,Success
Bot3,32,1.00,7,Success
Bot4,32,1.00,7,Success
Bot1,33,1.00,16,Success
Bot2,33,1.00,16,Success
Bot3,33,1.00,16,Success
Bot4,33,1.00,16,Success
Bot1,34,1.00,8,Success
Bot2,34,1.00,8,Success
Bot3,34,1.00,8,Success
Bot4,34,1.00,8,Success
Bot1,35,1.00,21,Success
Bot2,35,1.00,21,Success
Bot3,35,1.00,21,Success
Bot4,35,1.00,21,Success
Bot1,36,1.00,10,Bot got caught in fire
Bot2,36,1.00,10,Bot got caught in fire along path
Bot3,36,1.00,10,Bot got caught in fire along path
Bot4,36,1.00,28,No path to the goal available
Bot1,37,1.00,21,Bot got caught in fire
Bot2,37,1.00,21,Bot got caught in fire along path
Bot3,37,1.00,21,Bot got caught in fire along path
Bot4,37,1.00,16,No path to the goal available
Bot1,38,1.00,14,Bot got caught in fire
Bot2,38,1.00,15,Bot got caught in fire along path
Bot3,38,1.00,14,Bot got caught in fire along path
Bot4,38,1.00,15,No path to the goal available
Bot1,39,1.00,19,Success
Bot2,39,1.00,19,Success
Bot3,39,1.00,19,Success
Bot4,39,1.00,19,Success
Bot1,40,1.00,21,Bot got caught in fire
Bot2,40,1.00,22,Bot got caught in fire along path
Bot3,40,1.00,22,Bot got caught in fire along path
Bot4,40,1.00,26,No path to the goal available
Bot1,41,1.00,15,Bot got caught in fire
Bot2,41,1.00,15,Bot got caught in fire along path
Bot3,41,1.00,15,Bot got caught in fire along path
Bot4,41,1.00,8,No path to the goal available
Bot1,42,1.00,7,Success
Bot2,42,1.00,7,Success
Bot3,42,1.00,7,Success
Bot4,42,1.00,7,Success
Bot1,43,1.00,18,Success
Bot2,43,1.00,18,Success
Bot3,43,1.00,18,Success
Bot4,43,1.00,18,Success
Bot1,44,1.00,22,Bot got caught in fire
Bot2,44,1.00,21,Bot got caught in fire along path
Bot3,44,1.00,21,Bot got caught in fire along path
Bot4,44,1.00,26,No path to the goal available
Bot1,45,1.00,26,Bot got caught in fire
Bot2,45,1.00,28,Bot got caught in fire along path
Bot3,45,1.00,26,Bot got caught in fire along path
Bot4,45,1.00,39,Success
Bot1,46,1.00,6,Bot got caught in fire
Bot2,46,1.00,6,Bot got caught in fire along path
Bot3,46,1.00,6,Bot got caught in fire along path
Bot4,46,1.00,5,No path to the goal available
Bot1,47,1.00,22,Bot got caught in fire
Bot2,47,1.00,27,Bot got caught in fire along path
Bot3,47,1.00,27,Bot got caught in fire along path
Bot4,47,1.00,24,No path to the goal available
Bot1,48,1.00,20,Bot got caught in fire
Bot2,48,1.00,19,Bot got caught in fire along path
Bot3,48,1.00,19,Bot got caught in fire along path
Bot4,48,1.00,12,No path to the goal available
Bot1,49,1.00,39,Success
Bot2,49,1.00,39,Success
Bot3,49,1.00,39,Success
Bot4,49,1.00,39,Success
Bot1,50,1.00,16,Success
Bot2,50,1.00,16,Success
Bot3,50,1.00,16,Success
Bot4,50,1.00,16,Success
Bot1,51,1.00,18,Success
Bot2,51,1.00,18,Success
Bot3,51,1.00,18,Success
Bot4,51,1.00,18,Success
Bot1,52,1.00,16,Success
Bot2,52,1.00,16,Success
Bot3,52,1.00,16,Success
Bot4,52,1.00,16,Success
Bot1,53,1.00,35,Success
Bot2,53,1.00,35,Success
Bot3,53,1.00,35,Success
Bot4,53,1.00,35,Success
Bot1,54,1.00,24,Bot got caught in fire
Bot2,54,1.00,32,Bot got caught in fire along path
Bot3,54,1.00,32,Bot got caught in fire along path
Bot4,54,1.00,35,No path to the goal available
Bot1,55,1.00,20,Success
Bot2,55,1.00,22,Success
Bot3,55,1.00,20,Success
Bot4,55,1.00,20,Success
Bot1,56,1.00,4,Success
Bot2,56,1.00,4,Success
Bot3,56,1.00,4,Success
Bot4,56,1.00,4,Success
Bot1,57,1.00,19,Success
Bot2,57,1.00,19,Success
Bot3,57,1.00,19,Success
Bot4,57,1.00,19,Success
Bot1,58,1.00,3,Success
Bot2,58,1.00,3,Success
Bot3,58,1.00,3,Success
Bot4,58,1.00,3,Success
Bot1,59,1.00,25,Success
Bot2,59,1.00,25,Success
Bot3,59,1.00,25,Success
Bot4,59,1.00,25,Success
Bot1,60,1.00,39,Success
Bot2,60,1.00,39,Success
Bot3,60,1.00,39,Success
Bot4,60,1.00,39,Success
Bot1,61,1.00,17,Success
Bot2,61,1.00,17,Success
Bot3,61,1.00,17,Success
Bot4,61,1.00,17,Success
Bot1,62,1.00,35,Success
Bot2,62,1.00,37,Success
Bot3,62,1.00,35,Success
Bot4,62,1.00,35,Success
Bot1,63,1.00,13,Success
Bot2,63,1.00,13,Success
Bot3,63,1.00,13,Success
Bot4,63,1.00,13,Success
Bot1,64,1.00,40,Success
Bot2,64,1.00,40,Success
Bot3,64,1.00,40,Success
Bot4,64,1.00,40,Success
Bot1,65,1.00,37,Success
Bot2,65,1.00,37,Success
Bot3,65,1.00,37,Success
Bot4,65,1.00,37,Success
Bot1,66,1.00,9,Success
Bot2,66,1.00,9,Success
Bot3,66,1.00,9,Success
Bot4,66,1.00,9,Success
Bot1,67,1.00,22,Bot got caught in fire
Bot2,67,1.00,22,Bot got caught in fire along path
Bot3,67,1.00,22,Bot got caught in fire along path
Bot4,67,1.00,20,No path to the goal available
Bot1,68,1.00,13,Success
Bot2,68,1.00,13,Success
Bot3,68,1.00,13,Success
Bot4,68,1.00,13,Success
Bot1,69,1.00,25,Bot got caught in fire
Bot2,69,1.00,25,Bot got caught in fire along path
Bot3,69,1.00,25,Bot got caught in fire along path
Bot4,69,1.00,31,No path to the goal available
Bot1,70,1.00,34,Success
Bot2,70,1.00,34,Success
Bot3,70,1.00,34,Success
Bot4,70,1.00,34,Success
Bot1,71,1.00,40,Success
Bot2,71,1.00,42,Success
Bot3,71,1.00,40,Success
Bot4,71,1.00,40,Success
Bot1,72,1.00,10,Bot got caught in fire
Bot2,72,1.00,12,Bot got caught in fire along path
Bot3,72,1.00,12,Bot got caught in fire along path
Bot4,72,1.00,28,No path to the goal available
Bot1,73,1.00,50,Success
Bot2,73,1.00,50,Success
Bot3,73,1.00,50,Success
Bot4,73,1.00,50,Success
Bot1,74,1.00,2,Success
Bot2,74,1.00,2,Success
Bot3,74,1.00,2,Success
Bot4,74,1.00,2,Success
Bot1,75,1.00,10,Bot got caught in fire
Bot2,75,1.00,13,Bot got caught in fire along path
Bot3,75,1.00,13,Bot got caught in fire along path
Bot4,75,1.00,7,No path to the goal available
Bot1,76,1.00,8,Success
Bot2,76,1.00,8,Success
Bot3,76,1.00,8,Success
Bot4,76,1.00,8,Success
Bot1,77,1.00,4,Success
Bot2,77,1.00,4,Success
Bot3,77,1.00,4,Success
Bot4,77,1.00,4,Success
Bot1,78,1.00,28,Success
Bot2,78,1.00,28,Success
Bot3,78,1.00,28,Success
Bot4,78,1.00,28,Success
Bot1,79,1.00,16,Bot got caught in fire
Bot2,79,1.00,16,Bot got caught in fire along path
Bot3,79,1.00,16,Bot got caught in fire along path
Bot4,79,1.00,15,No path to the goal available
Bot1,80,1.00,33,Success
Bot2,80,1.00,33,Success
Bot3,80,1.00,33,Success
Bot4,80,1.00,33,Success
Bot1,81,1.00,19,Success
Bot2,81,1.00,19,Success
Bot3,81,1.00,19,Success
Bot4,81,1.00,19,Success
Bot1,82,1.00,24,Success
Bot2,82,1.00,24,Success
Bot3,82,1.00,24,Success
Bot4,82,1.00,24,Success
Bot1,83,1.00,31,Success
Bot2,83,1.00,31,Success
Bot3,83,1.00,31,Success
Bot4,83,1.00,31,Success
Bot1,84,1.00,15,Bot got caught in fire
Bot2,84,1.00,15,Bot got caught in fire along path
Bot3,84,1.00,15,Bot got caught in fire along path
Bot4,84,1.00,15,No path to the goal available
Bot1,85,1.00,18,Success
Bot2,85,1.00,18,Success
Bot3,85,1.00,18,Success
Bot4,85,1.00,18,Success
Bot1,86,1.00,27,Bot got caught in fire
Bot2,86,1.00,27,Bot got caught in fire along path
Bot3,86,1.00,27,Bot got caught in fire along path
Bot4,86,1.00,33,No path to the goal available
Bot1,87,1.00,6,Bot got caught in fire
Bot2,87,1.00,6,Bot got caught in fire along path
Bot3,87,1.00,6,Bot got caught in fire along path
Bot4,87,1.00,19,No path to the goal available
Bot1,88,1.00,15,Bot got caught in fire
Bot2,88,1.00,14,Bot got caught in fire along path
Bot3,88,1.00,14,Bot got caught in fire along path
Bot4,88,1.00,11,No path to the goal available
Bot1,89,1.00,17,Bot got caught in fire
Bot2,89,1.00,17,Bot got caught in fire along path
Bot3,89,1.00,17,Bot got caught in fire along path
Bot4,89,1.00,24,No path to the goal available
Bot1,90,1.00,17,Bot got caught in fire
Bot2,90,1.00,18,Bot got caught in fire along path
Bot3,90,1.00,18,Bot got caught in fire along path
Bot4,90,1.00,16,No path to the goal available
Bot1,91,1.00,12,Success
Bot2,91,1.00,12,Success
Bot3,91,1.00,12,Success
Bot4,91,1.00,12,Success
Bot1,92,1.00,18,Success
Bot2,92,1.00,18,Success
Bot3,92,1.00,18,Success
Bot4,92,1.00,18,Success
Bot1,93,1.00,31,Success
Bot2,93,1.00,31,Success
Bot3,93,1.00,31,Success
Bot4,93,1.00,31,Success
Bot1,94,1.00,25,Bot got caught in fire
Bot2,94,1.00,25,Bot got caught in fire along path
Bot3,94,1.00,25,Bot got caught in fire along path
Bot4,94,1.00,14,No path to the goal available
Bot1,95,1.00,15,Bot got caught in fire
Bot2,95,1.00,15,Bot got caught in fire along path
Bot3,95,1.00,15,Bot got caught in fire along path
Bot4,95,1.00,12,No path to the goal available
Bot1,96,1.00,41,Success
Bot2,96,1.00,34,Bot got caught in fire along path
Bot3,96,1.00,34,Bot got caught in fire along path
Bot4,96,1.00,41,Success
Bot1,97,1.00,6,Bot got caught in fire
Bot2,97,1.00,6,Bot got caught in fire along path
Bot3,97,1.00,6,Bot got caught in fire along path
Bot4,97,1.00,3,No path to the goal available
Bot1,98,1.00,33,Success
Bot2,98,1.00,33,Success
Bot3,98,1.00,33,Success
Bot4,98,1.00,33,Success
Bot1,99,1.00,5,Success
Bot2,99,1.00,5,Success
Bot3,99,1.00,5,Success
Bot4,99,1.00,5,Success
Bot1,100,1.00,8,Success
Bot2,100,1.00,8,Success
Bot3,100,1.00,8,Success
Bot4,100,1.00,8,Success
